19:59:21.451	649	402	380
19:59:21.468	649	402	380
19:59:21.484	649	402	380
19:59:21.519	638	400	385
19:59:21.534	638	400	385
19:59:21.568	646	402	383
19:59:21.584	646	402	383
19:59:21.618	637	398	387
19:59:21.634	637	398	387
19:59:21.669	638	401	384
19:59:21.684	638	401	384
19:59:21.718	641	399	387
19:59:21.734	641	399	387
19:59:21.769	637	400	386
19:59:21.784	637	400	386
19:59:21.819	641	402	386
19:59:21.834	641	402	386
19:59:21.868	638	399	389
19:59:21.885	638	399	389
19:59:21.918	639	404	382
19:59:21.935	639	404	382
19:59:21.968	633	394	388
19:59:21.984	633	394	388
19:59:22.019	640	397	388
19:59:22.034	640	397	388
19:59:22.068	651	410	386
19:59:22.085	651	410	386
19:59:22.119	649	403	392
19:59:22.134	649	403	392
19:59:22.169	636	396	390
19:59:22.184	636	396	390
19:59:22.218	631	394	387
19:59:22.234	631	394	387
19:59:22.269	637	398	388
19:59:22.284	637	398	388
19:59:22.318	643	405	384
19:59:22.334	643	405	384
19:59:22.369	640	402	385
19:59:22.385	640	402	385
19:59:22.402	640	402	385
19:59:22.418	640	398	388
19:59:22.436	640	398	388
19:59:22.451	640	398	388
19:59:22.468	641	400	385
19:59:22.486	641	400	385
19:59:22.502	641	400	385
19:59:22.535	639	400	386
19:59:22.551	639	400	386
19:59:22.568	636	402	382
19:59:22.585	636	402	382
19:59:22.601	636	402	382
19:59:22.635	636	403	383
19:59:22.651	636	403	383
19:59:22.685	638	403	383
19:59:22.702	638	403	383
19:59:22.735	639	409	378
19:59:22.752	639	409	378
19:59:22.785	637	403	382
19:59:22.801	637	403	382
19:59:22.835	636	407	379
19:59:22.851	636	407	379
19:59:22.885	638	409	378
19:59:22.901	638	409	378
19:59:22.935	635	403	382
19:59:22.952	635	403	382
19:59:22.986	629	403	378
19:59:23.001	629	403	378
19:59:23.035	638	399	380
19:59:23.052	638	399	380
19:59:23.085	639	411	382
19:59:23.101	639	411	382
19:59:23.135	632	400	391
19:59:23.151	632	400	391
19:59:23.185	642	405	387
19:59:23.201	642	405	387
19:59:23.235	617	389	393
19:59:23.251	617	389	393
19:59:23.285	624	403	373
19:59:23.301	624	403	373
19:59:23.335	634	407	375
19:59:23.351	634	407	375
19:59:23.368	634	407	375
19:59:23.384	638	398	384
19:59:23.402	638	398	384
19:59:23.418	638	398	384
19:59:23.434	638	401	384
19:59:23.451	638	401	384
19:59:23.467	638	401	384
19:59:23.484	636	402	381
19:59:23.501	636	402	381
19:59:23.517	636	402	381
19:59:23.534	634	396	389
19:59:23.551	634	396	389
19:59:23.569	634	396	389
19:59:23.585	633	396	384
19:59:23.601	633	396	384
19:59:23.617	633	396	384
19:59:23.651	638	404	382
19:59:23.667	638	404	382
19:59:23.701	641	405	381
19:59:23.717	641	405	381
19:59:23.751	636	397	385
19:59:23.767	636	397	385
19:59:23.803	631	398	384
19:59:23.818	631	398	384
19:59:23.852	630	395	385
19:59:23.868	630	395	385
19:59:23.902	634	395	385
19:59:23.918	634	395	385
19:59:23.952	639	395	390
19:59:23.969	639	395	390
19:59:24.002	639	395	386
19:59:24.018	639	395	386
19:59:24.052	632	396	388
19:59:24.068	632	396	388
19:59:24.102	639	396	389
19:59:24.118	639	396	389
19:59:24.152	640	395	390
19:59:24.169	640	395	390
19:59:24.202	639	398	386
19:59:24.218	639	398	386
19:59:24.252	644	398	388
19:59:24.269	644	398	388
19:59:24.303	643	400	388
19:59:24.318	643	400	388
19:59:24.352	640	398	388
19:59:24.368	640	398	388
19:59:24.385	640	398	388
19:59:24.401	639	397	386
19:59:24.418	639	397	386
19:59:24.452	638	397	388
19:59:24.468	638	397	388
19:59:24.486	638	397	388
19:59:24.501	640	399	386
19:59:24.518	640	399	386
19:59:24.535	640	399	386
19:59:24.551	634	398	393
19:59:24.569	634	398	393
19:59:24.584	634	398	393
19:59:24.619	637	397	387
19:59:24.634	637	397	387
19:59:24.669	643	397	387
19:59:24.684	643	397	387
19:59:24.701	637	397	387
19:59:24.718	637	397	387
19:59:24.734	637	397	387
19:59:24.768	636	398	385
19:59:24.784	636	398	385
19:59:24.819	641	396	388
19:59:24.834	641	396	388
19:59:24.868	638	399	385
19:59:24.884	638	399	385
19:59:24.918	642	398	388
19:59:24.934	642	398	388
19:59:24.968	636	398	387
19:59:24.984	636	398	387
19:59:25.018	637	397	385
19:59:25.034	637	397	385
19:59:25.068	640	397	390
19:59:25.084	640	397	390
19:59:25.118	639	399	386
19:59:25.134	639	399	386
19:59:25.169	639	398	388
19:59:25.185	639	398	388
19:59:25.219	638	398	393
19:59:25.235	638	398	393
19:59:25.269	638	401	382
19:59:25.285	638	401	382
19:59:25.320	639	395	392
19:59:25.335	639	395	392
19:59:25.369	638	398	386
19:59:25.385	638	398	386
19:59:25.419	642	396	392
19:59:25.435	642	396	392
19:59:25.469	640	396	383
19:59:25.485	640	396	383
19:59:25.502	640	396	383
19:59:25.519	640	398	387
19:59:25.535	640	398	387
19:59:25.552	640	398	387
19:59:25.569	641	395	392
19:59:25.585	641	395	392
19:59:25.602	641	395	392
19:59:25.635	639	400	384
19:59:25.652	639	400	384
19:59:25.668	638	394	390
19:59:25.685	638	394	390
19:59:25.701	638	394	390
19:59:25.735	636	397	385
19:59:25.752	636	397	385
19:59:25.786	644	396	393
19:59:25.801	644	396	393
19:59:25.835	642	397	388
19:59:25.851	642	397	388
19:59:25.885	639	398	386
19:59:25.901	639	398	386
19:59:25.935	638	398	389
19:59:25.951	638	398	389
19:59:25.985	641	397	389
19:59:26.001	641	397	389
19:59:26.035	639	396	388
19:59:26.052	639	396	388
19:59:26.086	637	396	387
19:59:26.101	637	396	387
19:59:26.136	639	397	389
19:59:26.151	639	397	389
19:59:26.185	639	396	390
19:59:26.202	639	396	390
19:59:26.235	637	398	387
19:59:26.251	637	398	387
19:59:26.285	646	397	392
19:59:26.301	646	397	392
19:59:26.336	641	397	392
19:59:26.351	641	397	392
19:59:26.385	642	398	389
19:59:26.401	642	398	389
19:59:26.434	642	394	390
19:59:26.452	642	394	390
19:59:26.484	635	392	396
19:59:26.501	635	392	396
19:59:26.517	635	392	396
19:59:26.535	648	398	392
19:59:26.551	648	398	392
19:59:26.567	648	398	392
19:59:26.585	658	393	395
19:59:26.601	658	393	395
19:59:26.618	658	393	395
19:59:26.636	641	386	398
19:59:26.652	641	386	398
19:59:26.668	641	386	398
19:59:26.685	641	386	403
19:59:26.702	641	386	403
19:59:26.718	641	386	403
19:59:26.752	662	385	398
19:59:26.768	662	385	398
19:59:26.802	640	375	408
19:59:26.819	640	375	408
19:59:26.852	626	413	408
19:59:26.868	626	413	408
19:59:26.903	691	360	354
19:59:26.918	691	360	354
19:59:26.952	661	346	411
19:59:26.968	661	346	411
19:59:27.002	616	366	443
19:59:27.018	616	366	443
19:59:27.053	638	352	442
19:59:27.068	638	352	442
19:59:27.102	638	346	448
19:59:27.118	638	346	448
19:59:27.152	660	363	425
19:59:27.168	660	363	425
19:59:27.202	650	358	444
19:59:27.219	650	358	444
19:59:27.252	655	367	436
19:59:27.268	655	367	436
19:59:27.302	649	397	420
19:59:27.318	649	397	420
19:59:27.353	645	413	429
19:59:27.368	645	413	429
19:59:27.402	700	401	401
19:59:27.418	700	401	401
19:59:27.452	667	389	421
19:59:27.469	667	389	421
19:59:27.485	667	389	421
19:59:27.501	652	369	421
19:59:27.519	652	369	421
19:59:27.534	652	369	421
19:59:27.551	671	377	441
19:59:27.568	671	377	441
19:59:27.602	715	348	495
19:59:27.618	715	348	495
19:59:27.634	715	348	495
19:59:27.652	677	341	513
19:59:27.668	677	341	513
19:59:27.685	677	341	513
19:59:27.719	672	347	519
19:59:27.734	672	347	519
19:59:27.752	680	318	542
19:59:27.768	680	318	542
19:59:27.784	680	318	542
19:59:27.801	656	329	546
19:59:27.817	656	329	546
19:59:27.835	656	329	546
19:59:27.868	670	345	529
19:59:27.885	670	345	529
19:59:27.918	668	338	535
19:59:27.934	668	338	535
19:59:27.969	662	344	531
19:59:27.984	662	344	531
19:59:28.018	664	333	538
19:59:28.035	664	333	538
19:59:28.069	677	321	537
19:59:28.086	677	321	537
19:59:28.119	699	322	523
19:59:28.135	699	322	523
19:59:28.170	673	319	517
19:59:28.185	673	319	517
19:59:28.219	640	316	507
19:59:28.235	640	316	507
19:59:28.270	613	303	507
19:59:28.285	613	303	507
19:59:28.319	600	297	486
19:59:28.336	600	297	486
19:59:28.370	579	296	468
19:59:28.385	579	296	468
19:59:28.418	546	303	490
19:59:28.435	546	303	490
19:59:28.468	516	303	491
19:59:28.485	516	303	491
19:59:28.501	516	303	491
19:59:28.518	482	320	500
19:59:28.536	482	320	500
19:59:28.568	471	327	511
19:59:28.585	471	327	511
19:59:28.602	471	327	511
19:59:28.618	449	357	533
19:59:28.635	449	357	533
19:59:28.651	449	357	533
19:59:28.668	449	351	526
19:59:28.685	449	351	526
19:59:28.701	449	351	526
19:59:28.719	476	278	530
19:59:28.735	476	278	530
19:59:28.751	476	278	530
19:59:28.769	561	374	465
19:59:28.785	561	374	465
19:59:28.801	561	374	465
19:59:28.835	738	442	424
19:59:28.851	738	442	424
19:59:28.885	834	392	433
19:59:28.901	834	392	433
19:59:28.935	776	392	470
19:59:28.951	776	392	470
19:59:28.985	718	408	474
19:59:29.001	718	408	474
19:59:29.035	735	402	461
19:59:29.051	735	402	461
19:59:29.086	727	393	465
19:59:29.101	727	393	465
19:59:29.135	739	395	470
19:59:29.151	739	395	470
19:59:29.186	719	403	479
19:59:29.201	719	403	479
19:59:29.235	707	406	479
19:59:29.251	707	406	479
19:59:29.285	696	402	483
19:59:29.302	696	402	483
19:59:29.335	692	401	471
19:59:29.351	692	401	471
19:59:29.385	702	397	463
19:59:29.401	702	397	463
19:59:29.434	700	401	454
19:59:29.452	700	401	454
19:59:29.485	691	403	457
19:59:29.502	691	403	457
19:59:29.536	687	403	457
19:59:29.552	687	403	457
19:59:29.585	689	403	459
19:59:29.601	689	403	459
19:59:29.618	689	403	459
19:59:29.635	692	401	459
19:59:29.652	692	401	459
19:59:29.668	692	401	459
19:59:29.702	694	403	455
19:59:29.719	694	403	455
19:59:29.736	702	403	452
19:59:29.752	702	403	452
19:59:29.769	702	403	452
19:59:29.785	706	402	453
19:59:29.801	706	402	453
19:59:29.819	706	402	453
19:59:29.852	694	402	452
19:59:29.869	694	402	452
19:59:29.902	679	400	453
19:59:29.919	679	400	453
19:59:29.952	686	398	451
19:59:29.969	686	398	451
19:59:30.002	692	398	448
19:59:30.018	692	398	448
19:59:30.052	699	400	446
19:59:30.069	699	400	446
19:59:30.102	717	398	439
19:59:30.119	717	398	439
19:59:30.152	698	399	447
19:59:30.169	698	399	447
19:59:30.203	670	395	459
19:59:30.218	670	395	459
19:59:30.252	662	394	456
19:59:30.269	662	394	456
19:59:30.303	675	397	446
19:59:30.318	675	397	446
19:59:30.351	690	399	440
19:59:30.368	690	399	440
19:59:30.401	697	400	433
19:59:30.419	697	400	433
19:59:30.452	690	400	435
19:59:30.468	690	400	435
19:59:30.501	690	398	437
19:59:30.519	690	398	437
19:59:30.551	691	394	439
19:59:30.569	691	394	439
19:59:30.584	691	394	439
19:59:30.601	687	395	439
19:59:30.619	687	395	439
19:59:30.634	687	395	439
19:59:30.651	676	397	437
19:59:30.669	676	397	437
19:59:30.684	676	397	437
19:59:30.701	669	391	430
19:59:30.719	669	391	430
19:59:30.734	669	391	430
19:59:30.751	716	369	416
19:59:30.769	716	369	416
19:59:30.785	716	369	416
19:59:30.818	780	360	393
19:59:30.836	780	360	393
19:59:30.870	742	365	394
19:59:30.885	742	365	394
19:59:30.920	662	363	424
19:59:30.935	662	363	424
19:59:30.970	622	346	466
19:59:30.986	622	346	466
19:59:31.019	611	354	491
19:59:31.035	611	354	491
19:59:31.070	602	334	560
19:59:31.086	602	334	560
19:59:31.120	575	360	561
19:59:31.135	575	360	561
19:59:31.170	548	360	589
19:59:31.185	548	360	589
19:59:31.219	523	363	606
19:59:31.235	523	363	606
19:59:31.269	537	396	583
19:59:31.286	537	396	583
19:59:31.320	569	473	468
19:59:31.335	569	473	468
19:59:31.369	706	525	210
19:59:31.385	706	525	210
19:59:31.418	685	479	244
19:59:31.435	685	479	244
19:59:31.468	712	429	311
19:59:31.485	712	429	311
19:59:31.519	708	410	359
19:59:31.535	708	410	359
19:59:31.569	695	414	367
19:59:31.584	695	414	367
19:59:31.601	695	414	367
19:59:31.618	676	424	366
19:59:31.635	676	424	366
19:59:31.669	661	430	378
19:59:31.685	661	430	378
19:59:31.701	661	430	378
19:59:31.718	657	410	388
19:59:31.736	657	410	388
19:59:31.751	657	410	388
19:59:31.768	668	440	374
19:59:31.786	668	440	374
19:59:31.802	668	440	374
19:59:31.835	644	447	397
19:59:31.851	644	447	397
19:59:31.885	649	425	404
19:59:31.901	649	425	404
19:59:31.935	674	435	378
19:59:31.951	674	435	378
19:59:31.985	686	422	375
19:59:32.001	686	422	375
19:59:32.035	703	411	346
19:59:32.051	703	411	346
19:59:32.085	708	410	350
19:59:32.101	708	410	350
19:59:32.135	677	388	398
19:59:32.151	677	388	398
19:59:32.185	675	377	420
19:59:32.201	675	377	420
19:59:32.236	679	371	478
19:59:32.252	679	371	478
19:59:32.286	635	358	542
19:59:32.302	635	358	542
19:59:32.336	591	360	538
19:59:32.352	591	360	538
19:59:32.386	576	348	520
19:59:32.403	576	348	520
19:59:32.435	586	323	519
19:59:32.453	586	323	519
19:59:32.485	594	310	510
19:59:32.502	594	310	510
19:59:32.536	583	305	473
19:59:32.552	583	305	473
19:59:32.568	583	305	473
19:59:32.585	582	301	442
19:59:32.602	582	301	442
19:59:32.635	586	305	454
19:59:32.652	586	305	454
19:59:32.685	539	329	515
19:59:32.702	539	329	515
19:59:32.719	539	329	515
19:59:32.735	490	383	540
19:59:32.752	490	383	540
19:59:32.768	490	383	540
19:59:32.786	529	457	474
19:59:32.801	529	457	474
19:59:32.818	529	457	474
19:59:32.853	620	532	274
19:59:32.869	620	532	274
19:59:32.885	789	532	113
19:59:32.902	789	532	113
19:59:32.918	789	532	113
19:59:32.952	899	388	307
19:59:32.969	899	388	307
19:59:33.002	810	365	527
19:59:33.019	810	365	527
19:59:33.052	785	339	576
19:59:33.068	785	339	576
19:59:33.102	647	312	602
19:59:33.118	647	312	602
19:59:33.152	562	337	545
19:59:33.168	562	337	545
19:59:33.202	542	371	501
19:59:33.219	542	371	501
19:59:33.252	530	360	525
19:59:33.268	530	360	525
19:59:33.302	515	376	529
19:59:33.318	515	376	529
19:59:33.352	546	383	495
19:59:33.369	546	383	495
19:59:33.401	510	437	422
19:59:33.418	510	437	422
19:59:33.451	543	509	300
19:59:33.468	543	509	300
19:59:33.501	520	574	193
19:59:33.519	520	574	193
19:59:33.552	530	576	213
19:59:33.568	530	576	213
19:59:33.601	527	566	235
19:59:33.619	527	566	235
19:59:33.652	532	538	281
19:59:33.669	532	538	281
19:59:33.685	532	538	281
19:59:33.702	547	509	319
19:59:33.720	547	509	319
19:59:33.735	547	509	319
19:59:33.752	538	520	311
19:59:33.769	538	520	311
19:59:33.785	538	520	311
19:59:33.803	533	527	310
19:59:33.819	533	527	310
19:59:33.836	533	527	310
19:59:33.852	522	531	307
19:59:33.870	522	531	307
19:59:33.885	522	531	307
19:59:33.903	529	522	294
19:59:33.919	529	522	294
19:59:33.935	529	522	294
19:59:33.969	534	523	266
19:59:33.985	534	523	266
19:59:34.019	538	509	286
19:59:34.036	538	509	286
19:59:34.069	529	473	336
19:59:34.086	529	473	336
19:59:34.119	518	459	348
19:59:34.135	518	459	348
19:59:34.169	515	450	355
19:59:34.185	515	450	355
19:59:34.219	527	433	373
19:59:34.235	527	433	373
19:59:34.269	522	419	401
19:59:34.286	522	419	401
19:59:34.319	527	444	404
19:59:34.335	527	444	404
19:59:34.369	517	504	311
19:59:34.385	517	504	311
19:59:34.418	513	520	249
19:59:34.436	513	520	249
19:59:34.468	527	518	232
19:59:34.485	527	518	232
19:59:34.518	533	512	233
19:59:34.535	533	512	233
19:59:34.568	548	476	285
19:59:34.585	548	476	285
19:59:34.619	551	433	335
19:59:34.635	551	433	335
19:59:34.668	542	407	353
19:59:34.685	542	407	353
19:59:34.701	542	407	353
19:59:34.718	544	387	373
19:59:34.735	544	387	373
19:59:34.751	544	387	373
19:59:34.768	564	347	437
19:59:34.786	564	347	437
19:59:34.802	564	347	437
19:59:34.818	578	339	457
19:59:34.835	578	339	457
19:59:34.852	578	339	457
19:59:34.868	599	316	507
19:59:34.885	599	316	507
19:59:34.901	599	316	507
19:59:34.935	571	361	480
19:59:34.951	571	361	480
19:59:34.969	561	390	448
19:59:34.986	561	390	448
19:59:35.001	561	390	448
19:59:35.018	527	437	404
19:59:35.035	527	437	404
19:59:35.051	527	437	404
19:59:35.086	547	486	327
19:59:35.102	547	486	327
19:59:35.136	586	524	222
19:59:35.153	586	524	222
19:59:35.186	578	546	180
19:59:35.202	578	546	180
19:59:35.237	572	522	229
19:59:35.252	572	522	229
19:59:35.286	549	506	296
19:59:35.302	549	506	296
19:59:35.336	540	475	377
19:59:35.352	540	475	377
19:59:35.385	539	399	476
19:59:35.403	539	399	476
19:59:35.435	544	414	457
19:59:35.452	544	414	457
19:59:35.486	578	496	334
19:59:35.502	578	496	334
19:59:35.535	548	545	258
19:59:35.552	548	545	258
19:59:35.585	543	556	269
19:59:35.602	543	556	269
19:59:35.635	558	554	285
19:59:35.652	558	554	285
19:59:35.685	582	542	320
19:59:35.702	582	542	320
19:59:35.718	582	542	320
19:59:35.736	560	541	306
19:59:35.752	560	541	306
19:59:35.785	559	542	303
19:59:35.802	559	542	303
19:59:35.818	559	542	303
19:59:35.835	555	533	314
19:59:35.852	555	533	314
19:59:35.868	555	533	314
19:59:35.885	544	533	319
19:59:35.902	544	533	319
19:59:35.918	544	533	319
19:59:35.953	535	535	330
19:59:35.968	535	535	330
19:59:35.985	532	538	328
19:59:36.003	532	538	328
19:59:36.019	532	538	328
19:59:36.052	543	540	323
19:59:36.069	543	540	323
19:59:36.102	553	541	323
19:59:36.118	553	541	323
19:59:36.152	560	545	313
19:59:36.168	560	545	313
19:59:36.203	562	545	317
19:59:36.218	562	545	317
19:59:36.252	564	539	321
19:59:36.268	564	539	321
19:59:36.302	560	537	321
19:59:36.318	560	537	321
19:59:36.352	553	535	327
19:59:36.368	553	535	327
19:59:36.402	554	532	326
19:59:36.418	554	532	326
19:59:36.451	560	534	327
19:59:36.470	560	534	327
19:59:36.502	566	540	318
19:59:36.519	566	540	318
19:59:36.552	560	540	317
19:59:36.569	560	540	317
19:59:36.603	558	538	320
19:59:36.619	558	538	320
19:59:36.652	559	535	321
19:59:36.669	559	535	321
19:59:36.685	559	535	321
19:59:36.702	558	533	326
19:59:36.720	558	533	326
19:59:36.753	555	531	326
19:59:36.769	555	531	326
19:59:36.802	554	532	324
19:59:36.820	554	532	324
19:59:36.835	554	532	324
19:59:36.852	570	537	305
19:59:36.869	570	537	305
19:59:36.885	570	537	305
19:59:36.919	570	537	307
19:59:36.936	570	537	307
19:59:36.952	566	534	319
19:59:36.968	566	534	319
19:59:36.986	566	534	319
19:59:37.002	551	533	328
19:59:37.018	551	533	328
19:59:37.035	551	533	328
19:59:37.069	547	530	335
19:59:37.086	547	530	335
19:59:37.119	547	530	329
19:59:37.135	547	530	329
19:59:37.169	552	530	319
19:59:37.186	552	530	319
19:59:37.219	552	531	312
19:59:37.235	552	531	312
19:59:37.269	555	528	314
19:59:37.285	555	528	314
19:59:37.319	562	524	323
19:59:37.335	562	524	323
19:59:37.369	564	521	329
19:59:37.385	564	521	329
19:59:37.418	561	522	331
19:59:37.435	561	522	331
19:59:37.469	556	528	328
19:59:37.485	556	528	328
19:59:37.519	570	535	291
19:59:37.535	570	535	291
19:59:37.568	590	525	294
19:59:37.585	590	525	294
19:59:37.618	620	515	257
19:59:37.635	620	515	257
19:59:37.668	598	489	297
19:59:37.685	598	489	297
19:59:37.718	600	457	333
19:59:37.735	600	457	333
19:59:37.768	557	457	351
19:59:37.785	557	457	351
19:59:37.801	557	457	351
19:59:37.818	555	437	366
19:59:37.835	555	437	366
19:59:37.851	555	437	366
19:59:37.869	550	420	362
19:59:37.885	550	420	362
19:59:37.919	553	400	364
19:59:37.936	553	400	364
19:59:37.952	553	400	364
19:59:37.970	545	397	360
19:59:37.986	545	397	360
19:59:38.002	545	397	360
19:59:38.036	536	392	379
19:59:38.052	536	392	379
19:59:38.086	524	378	458
19:59:38.102	524	378	458
19:59:38.136	546	365	548
19:59:38.152	546	365	548
19:59:38.186	1019	240	511
19:59:38.202	1019	240	511
19:59:38.236	699	312	542
19:59:38.252	699	312	542
19:59:38.286	666	301	596
19:59:38.302	666	301	596
19:59:38.335	645	316	612
19:59:38.353	645	316	612
19:59:38.386	617	321	588
19:59:38.403	617	321	588
19:59:38.435	628	330	589
19:59:38.453	628	330	589
19:59:38.485	629	333	580
19:59:38.502	629	333	580
19:59:38.535	627	340	578
19:59:38.553	627	340	578
19:59:38.585	660	344	582
19:59:38.602	660	344	582
19:59:38.635	666	343	579
19:59:38.652	666	343	579
19:59:38.686	640	353	575
19:59:38.702	640	353	575
19:59:38.735	616	352	570
19:59:38.752	616	352	570
19:59:38.786	626	354	538
19:59:38.802	626	354	538
19:59:38.835	629	339	550
19:59:38.851	629	339	550
19:59:38.885	638	337	519
19:59:38.901	638	337	519
19:59:38.919	638	337	519
19:59:38.935	656	322	520
19:59:38.951	656	322	520
19:59:38.969	656	322	520
19:59:38.985	662	318	510
19:59:39.001	662	318	510
19:59:39.018	662	318	510
19:59:39.052	658	317	514
19:59:39.069	658	317	514
19:59:39.102	651	324	493
19:59:39.118	651	324	493
19:59:39.152	646	339	499
19:59:39.169	646	339	499
19:59:39.202	638	351	482
19:59:39.219	638	351	482
19:59:39.252	644	359	478
19:59:39.268	644	359	478
19:59:39.302	637	350	477
19:59:39.320	637	350	477
19:59:39.353	648	334	453
19:59:39.369	648	334	453
19:59:39.402	682	301	455
19:59:39.419	682	301	455
19:59:39.452	721	317	427
19:59:39.469	721	317	427
19:59:39.502	688	334	404
19:59:39.519	688	334	404
19:59:39.552	635	351	411
19:59:39.569	635	351	411
19:59:39.603	609	350	423
19:59:39.619	609	350	423
19:59:39.653	562	363	426
19:59:39.670	562	363	426
19:59:39.702	519	380	452
19:59:39.719	519	380	452
19:59:39.752	510	399	463
19:59:39.769	510	399	463
19:59:39.802	619	384	531
19:59:39.820	619	384	531
19:59:39.853	691	338	624
19:59:39.868	691	338	624
19:59:39.902	614	277	628
19:59:39.919	614	277	628
19:59:39.935	614	277	628
19:59:39.952	617	316	560
19:59:39.969	617	316	560
19:59:39.985	617	316	560
19:59:40.019	616	329	530
19:59:40.035	616	329	530
19:59:40.070	616	342	512
19:59:40.086	616	342	512
19:59:40.102	614	309	545
19:59:40.119	614	309	545
19:59:40.135	614	309	545
19:59:40.169	557	281	580
19:59:40.185	557	281	580
19:59:40.220	519	271	611
19:59:40.235	519	271	611
19:59:40.268	535	292	588
19:59:40.285	535	292	588
19:59:40.318	579	305	571
19:59:40.335	579	305	571
19:59:40.368	574	305	588
19:59:40.386	574	305	588
19:59:40.418	556	307	590
19:59:40.436	556	307	590
